id,doi,authors,title,journal,abstract,year,disciplines,type,keywords,source,include_final,Reviewer,Geographically appropriate?,Topically appropriate?,Include?,Notes,Mountainous quality questionable?
1057,10.1016/j.quaint.2009.01.003,"Berger, W. H.",On glacier retreat and drought cycles in the Rocky Mountains of Montana and Canada,QUATERNARY INTERNATIONAL,"The enigma of why mountain glacier started to retreat in the 1850s in the Rocky Mountains and elsewhere remains unresolved. The most important factor affecting climate change presumably was a change in the mode of operation of the sun one or two decades earlier (from irregular periodicity and low output to regular periods and greater brightness). But the direct cause appears to have been the onset of drought in the 1830s. Interestingly, there is no obvious solar information in the drought narrative in Montana and southwestern Canada. The presence of tidal lines in the spectrum of the Pacific Decadal Oscillation, together with the presence of lines that could be interpreted as beat periods between solar and tidal forcing in the drought series, suggests that the energy of solar variation is preempted for interference with tidal forcing, within the system of oscillations informing precipitation patterns in the region. The suggestion is supported by the presence of a strikingly dominant 12.5-year period in the drought series, which is interpreted as a difference tone between the main sunspot cycle (at 10.8) and a tidal period at 5.8. Also, this period is close to 2/3 of the nodal tide (at 18.61). (C) 2009 Elsevier Ltd and INQUA. All rights reserved.",2010,Physical Geography; Geology,Article; Proceedings Paper,NA,web_of_science,Yes,,,,,,
1093,10.1061/(ASCE)0733-9496(2009)135:6(440),"Lee, Se-Yeun; Hamlet, Alan F.; Fitzgerald, Carolyn J.; Burges, Stephen J.",Optimized Flood Control in the Columbia River Basin for a Global Warming Scenario,JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT-ASCE,"Anticipated future temperature changes in the mountainous U. S. Pacific Northwest will cause reduced spring snow pack, earlier melt, earlier spring peak flow and lower summer flow in transient rain-snow and snowmelt dominant river basins. In the context of managed flood control, these systematic changes are likely to disrupt the balance between flood control and reservoir refill in existing reservoir systems. To adapt to these hydrologic changes, refill timing and evacuation requirements for flood control need to be modified. This work poses a significant systems engineering problem, especially for large, multiobjective water systems. An existing optimization/simulation procedure is refined for rebalancing flood control and refill objectives for the Columbia River Basin for anticipated global warming. To calibrate the optimization model for the 20th century flow, the objective function is tuned to reproduce the current reliability of reservoir refill, while providing comparable levels of flood control to those produced by current flood control practices. After the optimization model is calibrated using the 20th century flow the same objective function is used to develop flood control curves for a global warming scenario which assumes an approximately 2 C increase in air temperature. Robust decreases in system storage deficits are simulated for the climate change scenario when optimized flood rule curves replace the current flood control curves, without increasing monthly flood risks.",2009,Engineering; Water Resources,Article,NA,web_of_science,Yes,,,,,,
1117,10.1614/IPSM-08-120.1,"Kerns, Becky K.; Naylor, Bridgett J.; Buonopane, Michelle; Parks, Catherine G.; Rogers, Brendan",Modeling Tamarisk (Tamarix spp.) Habitat and Climate Change Effects in the Northwestern United States,INVASIVE PLANT SCIENCE AND MANAGEMENT,"Tamarisk species are shrubs or small trees considered by some to be among the most aggressively invasive and potentially detrimental exotic plants in the United States. Although extensively studied in the southern and interior west, northwestern (Oregon, Washington, and Idaho) distribution and habitat information for tamarisk is either limited or lacking. We obtained distribution data for the northwest, developed a habitat suitability map, and projected changes in habitat due to climate change in a smaller case study area using downscaled climate data. Results show extensive populations of tamarisk east of the Cascade Mountains. Despite the perceived novelty of tamarisk in the region, naturalized populations were present by the 1920s. Major population centers are limited to the warmest and driest environments in the central Snake River Plain, Columbia Plateau, and Northern Basin and Range. Habitat suitability model results indicate that 21% of the region supports suitable tamarisk habitat. Less than 1% of these areas are occupied by tamarisk; the remainder is highly vulnerable to invasion. Although considerable uncertainty exists regarding future climate change, we project a 2- to 10-fold increase in highly suitable tamarisk habitat by the end of the century. Our habitat suitability maps can be used in ""what if"" exercises as part of planning, detection, restoration, management, and eradication purposes.",2009,Plant Sciences,Article,Biomapper; climate envelope modeling; exotic plants; Ecological Niche Factor Analysis; saltcedar; species distribution model,web_of_science,Yes,,,,,,
1215,10.1038/nature06777,"Kurz, W. A.; Dymond, C. C.; Stinson, G.; Rampley, G. J.; Neilson, E. T.; Carroll, A. L.; Ebata, T.; Safranyik, L.",Mountain pine beetle and forest carbon feedback to climate change,NATURE,"The mountain pine beetle ( Dendroctonus ponderosae Hopkins, Coleoptera: Curculionidae, Scolytinae) is a native insect of the pine forests of western North America, and its populations periodically erupt into large- scale outbreaks(1-3). During outbreaks, the resulting widespread tree mortality reduces forest carbon uptake and increases future emissions from the decay of killed trees. The impacts of insects on forest carbon dynamics, however, are generally ignored in large- scale modelling analyses. The current outbreak in British Columbia, Canada, is an order of magnitude larger in area and severity than all previous recorded outbreaks(4). Here we estimate that the cumulative impact of the beetle outbreak in the affected region during 2000 - 2020 will be 270 megatonnes ( Mt) carbon ( or 36 g carbon m(-2) yr(-1) on average over 374,000 km 2 of forest). This impact converted the forest from a small net carbon sink to a large net carbon source both during and immediately after the outbreak. In the worst year, the impacts resulting from the beetle outbreak in British Columbia were equivalent to similar to 75% of the average annual direct forest fire emissions from all of Canada during 1959 - 1999. The resulting reduction in net primary production was of similar magnitude to increases observed during the 1980s and 1990s as a result of global change(5). Climate change has contributed to the unprecedented extent and severity of this outbreak(6). Insect outbreaks such as this represent an important mechanism by which climate change may undermine the ability of northern forests to take up and store atmospheric carbon, and such impacts should be accounted for in large- scale modelling analyses.",2008,Science & Technology - Other Topics,Article,NA,web_of_science,Yes,,,,,,
1252,10.1577/T07-028.1,"Rieman, Bruce E.; Isaak, Daniel; Adams, Susan; Horan, Dona; Nagel, David; Luce, Charles; Myers, Deborah",Anticipated climate warming effects on bull trout habitats and populations across the interior Columbia River basin,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,"A warming climate could profoundly affect the distribution and abundance of many fishes. Bull trout Salvelinus confluentus may be especially vulnerable to climate change given that spawning and early rearing are constrained by cold water temperatures creating a patchwork of natal headwater habitats across river networks. Because the size and connectivity of patches also appear to influence the persistence of local populations, climate warming could lead to increasing fragmentation of remaining habitats and accelerated decline of this species. We modeled the relationships between (1) the lower elevation limits of small bull trout and mean annual air temperature and (2) latitude and longitude across the species' potential range within the interior Columbia River basin of the USA. We used our results to explore the implications of the climate warming expected in the next 50 or more years. We found a strong association between the lower elevation limits of bull trout distributions and longitude and latitude; this association was consistent with the patterns in mean annual air temperature. We concluded that climate does strongly influence regional and local bull trout distributions, and we estimated bull trout habitat response to a range of predicted climate warming effects. Warming over the range predicted could result in losses of 18-92% of thermally suitable natal habitat area and 27-99% of large (>10,000-ha) habitat patches, which suggests that population impacts may be disproportionate to the simple loss of habitat area. The predicted changes were not uniform across the species' range, and some populations appear to face higher risks than others. These results could provide a foundation for regional prioritization in conservation management, although more detailed models are needed to prioritize actions at local scales.",2007,Fisheries,Article,NA,web_of_science,Yes,,,,,,
1303,10.2981/0909-6396(2007)13[31:FHOWGG]2.0.CO;2,"Lofroth, Eric C.; Krebs, John A.; Harrower, William L.; Lewis, Dave","Food habits of wolverine Gulo gulo in montane ecosystems of British Columbia, Canada",WILDLIFE BIOLOGY,"We examined the seasonal food habits of wolverine Gulo gulo in subboreal and interior wet-belt montane environments in British Columbia by analyzing scats collected during the course of two concurrent wolverine studies. Understanding foraging ecology for a wide-ranging carnivore such as the wolverine is important, particularly because reproduction has been demonstrated to be closely linked to food abundance. Wolverine diet was shown to vary regionally and seasonally. Regional variation was related to differences in prey availability between study areas. Moose Alces alces, caribou Rangifer tarandus, and hoary marmots Marmota caligata were abundant and common prey items within both study areas. Mountain goats Oreamnos americanus and porcupine Erithizon dorsatum were more abundant and more frequent prey items in the Columbia Mountains, while snowshoe hare Lepus americanus and beaver Castor canadensis were more abundant and more frequent prey items in the Omineca Mountains. Within the winter season, diet choices by reproductive females were different than other sex and age classes. Caribou, hoary marmots and porcupines were found in significantly higher frequencies in the diet of reproductive females. Foraging observations concurred with the findings of scat analyses. Dependence of reproductive females on a species of current conservation concern (caribou) and one which could be affected by issues related to climate change (hoary marmot) may present conservation issues for wolverines in the future.",2007,Environmental Sciences & Ecology; Zoology,Article; Proceedings Paper,British Columbia; food habits; foraging; Gulo gulo; wolverine,web_of_science,Yes,,,,,,
1316,10.1029/2005WR004387,"Bales, Roger C.; Molotch, Noah P.; Painter, Thomas H.; Dettinger, Michael D.; Rice, Robert; Dozier, Jeff",Mountain hydrology of the western United States,WATER RESOURCES RESEARCH,"[ 1] Climate change and climate variability, population growth, and land use change drive the need for new hydrologic knowledge and understanding. In the mountainous West and other similar areas worldwide, three pressing hydrologic needs stand out: first, to better understand the processes controlling the partitioning of energy and water fluxes within and out from these systems; second, to better understand feedbacks between hydrological fluxes and biogeochemical and ecological processes; and, third, to enhance our physical and empirical understanding with integrated measurement strategies and information systems. We envision an integrative approach to monitoring, modeling, and sensing the mountain environment that will improve understanding and prediction of hydrologic fluxes and processes. Here extensive monitoring of energy fluxes and hydrologic states are needed to supplement existing measurements, which are largely limited to streamflow and snow water equivalent. Ground-based observing systems must be explicitly designed for integration with remotely sensed data and for scaling up to basins and whole ranges.",2006,Environmental Sciences & Ecology; Marine & Freshwater Biology; Water Resources,Article,NA,web_of_science,Yes,,,,,,
1324,10.1016/j.foreco.2006.02.005,"Metzger, KL; Romme, WH; Turner, MG","Foliar nitrogen patterns following stand-replacing fire in lodgepole pine (Pinus contorta var. latifolia) forests of the Rocky Mountains, USA",FOREST ECOLOGY AND MANAGEMENT,"Little previous work has been conducted on effects of natural, high-severity wildfires on nitrogen (N) dynamics. We measured aboveground plant biomass, foliar N, and net N mineralization 2 years after stand-replacing fires in lodgepole pine (Pinus contorta var. latifolia) forests in Grand Teton National Park, Wyoming, USA. We detected a five-fold difference in foliar N (% dry weight) among 14 species, from 0.77% in the native grass Calamagrostis rubescens, to 3.4% in the native N-fixer Lupinus argenteus and the non-native forb Lactuca serriola. We also observed higher foliar N in the burned stands for four of six species that occurred in both burned and unburned areas. Mean net N mineralization ranged from -23 to +27 mg-N kg soil(-1) year(-1), and was predominantly NO3-. However, total biomass and foliar N, for all species combined, showed no relationships with site, fire severity, or net N mineralization-possibly because of (i) lack of inorganic N limitation, (ii) methodological shortcomings, (iii) spatial structure existing at different scales than we measured, or (iv) insufficient plant biomass at this early stage of post-fire development to respond to local variation in N availability. (c) 2006 Elsevier B.V. All rights reserved.",2006,Forestry,Article,fire; nitrogen mineralization; foliar nitrogen; Grand Teton National Park; lodgepole pine; Achillea millefolium; Arnica cordifolia; Calamagrostis rubescens; Carex geyeri; Carex rossii; Ceanothus velutinus; Epilobium angustifolium; Lactuca serriola; Lonicera utahensis; Lupinus argenteus; Mahonia repens; Pinus contorta var. latifolia; Solidago multiradiata; Spiraea betulifolia; Vaccinium scoparium,web_of_science,Yes,,,,,,
1359,NA,"Bentz, BJ; Kegley, S; Gibson, K; Thier, R",A test of high-dose verbenone for stand-level protection of lodgepole and whitebark pine from mountain pine beetle (Coleoptera : Curculionidae : Scolytinae) attacks,JOURNAL OF ECONOMIC ENTOMOLOGY,"The efficacy of verbenone as a stand-level protectant against mountain pine beetle, Dendroctonus ponderosae Hopkins, attacks was tested in lodgepole and whitebark pine stands at five geographically separated sites, including three consecutive years at one site. Forty and 20 high-dose pouches, with a verbenone emission rate up to 50 mg/d per pouch, were spaced in a grid pattern throughout 0.40-ha plots, replicated up to six times at each site. Although the verbenone treatment did not prevent beetles from dispersing through treated stands, attacking large-diameter trees most frequently, the overall number of trees attacked was, on average, reduced significantly compared with nontreated stands. in a few blocks each year, verbenone-treated plots had more attacked trees than controls. These blocks tended to have a large emerging beetle population, exceeding 140 previously attacked trees within the hectare including and surrounding the treated area. Additional research is needed on the behavioral role of verbenone in mountain pine beetle population dynamics and quantification of the infestation level above which treatment efficacy tends to be reduced.",2005,Entomology,Article,bark beetle; pheromone; biological control; semiochemical; Dendroctonus ponderosae,web_of_science,Yes,,,,,,
1361,10.1002/rra.855,"Gibson, CA; Meyer, JL; Poff, NL; Hay, LE; Georgakakos, A",Flow regime alterations under changing climate in two river basins: Implications for freshwater ecosystems,RIVER RESEARCH AND APPLICATIONS,"We examined impacts of future climate scenarios on flow regimes and how predicted changes might affect river ecosystems. We examined two case studies: Cle Elum River, Washington, and Chattahoochee-Apalachicola River Basin, Georgia and Florida. These rivers had available downscaled global circulation model (GCM) data and allowed us to analyse the effects of future climate scenarios on rivers with (1) different hydrographs, (2) high future water demands, and (3) a river-floodplain system. We compared observed flow regimes to those predicted under future climate scenarios to describe the extent and type of changes predicted to occur. Daily stream flow under future climate scenarios was created by either statistically downscaling GCMs (Cle Elum) or creating a regression model between climatological parameters predicted from GCMs and stream flow (Chattahoochee-Apalachicola). Flow regimes were examined for changes from current conditions with respect to ecologically relevant features including the magnitude and timing of minimum and maximum flows. The Cie Elum's hydrograph under future climate scenarios showed a dramatic shift in the timing of peak flows and lower low flow of a longer duration. These changes could mean higher summer water temperatures, lower summer dissolved oxygen, and reduced survival of larval fishes. The Chattahoochee-Apalachicola basin is heavily impacted by dams and water withdrawals for human consumption; therefore, we made comparisons between pre-large dam conditions, current conditions, current conditions with future demand, and future climate scenarios with future demand to separate climate change effects and other anthropogenic impacts. Dam construction, future climate, and future demand decreased the flow variability of the river. In addition, minimum flows were lower under future climate scenarios. These changes could decrease the connectivity of the channel and the floodplain, decrease habitat availability, and potentially lower the ability of the river to assimilate wastewater treatment plant effluent. Our study illustrates the types of changes that river ecosystems might experience under future climates. Copyright (c) 2005 John Wiley & Sons, Ltd.",2005,Environmental Sciences & Ecology; Water Resources,Article,climate change; freshwater ecosystems; flow regimes; river; ecological integrity; Indicators of Hydrologic Alteration,web_of_science,Yes,,,,,,
1387,10.1175/BAMS-86-1-39,"Mote, PW; Hamlet, AF; Clark, MP; Lettenmaier, DP",Declining mountain snowpack in western north America,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,"In western North America, snow provides crucial storage of winter precipitation, effectively transferring water from the relatively wet winter season to the typically dry summers. Manual and telemetered. measurements of spring snowpack, corroborated by a physically based hydrologic model, are examined here for climate-driven fluctuations and trends during the period of 1916-2002. Much of the mountain West has experienced declines in spring snowpack, especially since midcentury, despite increases in winter precipitation in many places. Analysis and modeling show that climatic trends are the dominant factor, not changes in land use, forest canopy, or other factors. The largest decreases have occurred where winter temperatures are mild, especially in the Cascade Mountains and northern California. In most mountain ranges, relative declines grow from minimal at ridgetop to substantial at snow line. Taken together, these results emphasize that the West's snow resources are already declining as earth's climate warms.",2005,Meteorology & Atmospheric Sciences,Article,NA,web_of_science,Yes,,,,,,
1393,10.1038/nature03058,"Pierce, JL; Meyer, GA; Jull, AJT",Fire-induced erosion and millennialscale climate change in northern ponderosa pine forests,NATURE,"Western US ponderosa pine forests have recently suffered extensive stand-replacing fires followed by hillslope erosion and sedimentation(1-4). These fires are usually attributed to increased stand density as a result of fire suppression, grazing and other land use, and are often considered uncharacteristic or unprecedented(1-3). Tree-ring records from the past 500 years indicate that before Euro-American settlement, frequent, low-severity fires maintained open stands(1-3). However, the pre-settlement period between about AD 1500 and AD 1900 was also generally colder than present(5-10), raising the possibility that rapid twentieth-century warming promoted recent catastrophic fires. Here we date fire-related sediment deposits in alluvial fans in central Idaho to reconstruct Holocene fire history in xeric ponderosa pine forests and examine links to climate. We find that colder periods experienced frequent low-severity fires, probably fuelled by increased understory growth. Warmer periods experienced severe droughts, stand-replacing fires and large debris-flow events that comprise a large component of long-term erosion(11) and coincide with similar events in sub-alpine forests of Yellowstone National Park(12). Our results suggest that given the powerful influence of climate, restoration of processes typical of pre-settlement times may be difficult in a warmer future that promotes severe fires.",2004,Science & Technology - Other Topics,Article,NA,web_of_science,Yes,,,,,,
1537,10.1029/1999WR900090,"Serreze, MC; Clark, MP; Armstrong, RL; McGinnis, DA; Pulwarty, RS",Characteristics of the western United States snowpack from snowpack telemetry (SNOTEL) data,WATER RESOURCES RESEARCH,"Daily station data from U.S. Department of Agriculture snowpack telemetry (SNOTEL) archives through the 1995/1996 season are used to examine the climatic characteristics of snow water equivalent (SWE) for the mountainous western United States and linkages with precipitation (PRE) and temperature. Quality control procedures were developed to screen outliers in each variable. SWE for April 1 at the SNOTEL sites compares favorably with colocated snow course values. Regional differences in the seasonal cycle of SWE are discussed in terms of winter-half precipitation, temperature, and the corresponding SWE/PRE ratio. The percentage of annual precipitation represented by snowfall is highest for the Sierra Nevada (67%), northwestern Wyoming (64%), Colorado (63%), and Idaho/western Montana (62%) sectors, manifesting high SWE/PRE ratios and winter-half precipitation maxima. Lower percentages for the Pacific Northwest (50%) and Arizona/New Mexico (39%) reflect lower ratios and, especially for the latter region, a larger fraction of PRE falling outside of the accumulation season. Interannual variability in SWE in the colder inland regions is primarily controlled by available precipitation. For the warmer Pacific coast regions and Arizona/New Mexico the more important factor is the SWE/PRE ratio, illustrating the sensitivity of these areas to climate change.",1999,Environmental Sciences & Ecology; Marine & Freshwater Biology; Water Resources,Article,NA,web_of_science,Yes,,,,,,
174,10.1016/j.foreco.2014.11.023,"Law, B. E.; Waring, R. H.","Carbon implications of current and future effects of drought, fire and management on Pacific Northwest forests",FOREST ECOLOGY AND MANAGEMENT,"Climate change has already begun to impact the structure and function of forest ecosystems in the Pacific Northwest by altering the frequency, intensity, and duration of droughts and heat stress, with implications for widespread environmental and socio-economic change. A major realization is that accumulated physiological stress can ultimately lead to tree mortality and changes in species distributions, particularly in areas away from maritime influences. To ameliorate the effects of drought, insect outbreaks, and reduce the risk of crown fires, various strategies are being tested. To make some of these strategies economical, biomass is proposed as an alternative energy source. At the same time that an increase in harvesting is being considered, there is a desire to increase carbon sequestration by forests to offset, at least in part, greenhouse gas emissions. Assessments are needed to determine current and future impacts of climate change, and to evaluate management options while considering carbon storage benefits and sustainability of ecosystem structure and function. Here we provide an overview of research results from the Pacific Northwest region where forests dominate the landscape and contain among the highest biomass on earth. In this review, we present findings that challenge common assumptions, and suggest a way to predict outcomes of changes in climate and land management in the future. The approach includes the use of observation-driven land system models that integrate the extent that forests are vulnerable to climate change, management practices, and economic considerations. It also requires increased emphasis on in situ and remotely sensed observations and experiments to initialize and test the model, and to track trends in forest condition. (C) 2014 Elsevier B.V. All rights reserved.",2015,Forestry,Review,Forest carbon; Drought effects; Tree mortality; Climate mitigation; Carbon management; Pacific Northwest,web_of_science,Yes,,,,,,
177,10.1371/journal.pone.0138759,"Shafer, Sarah L.; Bartlein, Patrick J.; Gray, Elizabeth M.; Pelltier, Richard T.",Projected Future Vegetation Changes for the Northwest United States and Southwest Canada at a Fine Spatial Resolution Using a Dynamic Global Vegetation Model,PLOS ONE,"Future climate change may significantly alter the distributions of many plant taxa. The effects of climate change may be particularly large in mountainous regions where climate can vary significantly with elevation. Understanding potential future vegetation changes in these regions requires methods that can resolve vegetation responses to climate change at fine spatial resolutions. We used LPJ, a dynamic global vegetation model, to assess potential future vegetation changes for a large topographically complex area of the northwest United States and southwest Canada (38.0-58.0 degrees N latitude by 136.6-103.0 degrees W longitude). LPJ is a process-based vegetation model that mechanistically simulates the effect of changing climate and atmospheric CO2 concentrations on vegetation. It was developed and has been mostly applied at spatial resolutions of 10-minutes or coarser. In this study, we used LPJ at a 30-second (similar to 1-km) spatial resolution to simulate potential vegetation changes for 2070-2099. LPJ was run using downscaled future climate simulations from five coupled atmosphere-ocean general circulation models (CCSM3, CGCM3.1(T47), GISS-ER, MIROC3.2(medres), UKMO-HadCM3) produced using the A2 greenhouse gases emissions scenario. Under projected future climate and atmospheric CO2 concentrations, the simulated vegetation changes result in the contraction of alpine, shrub-steppe, and xeric shrub vegetation across the study area and the expansion of woodland and forest vegetation. Large areas of maritime cool forest and cold forest are simulated to persist under projected future conditions. The fine spatial-scale vegetation simulations resolve patterns of vegetation change that are not visible at coarser resolutions and these fine-scale patterns are particularly important for understanding potential future vegetation changes in topographically complex areas.",2015,Science & Technology - Other Topics,Article,NA,web_of_science,Yes,,,,,,
178,10.1002/2015GL065855,"Harpold, Adrian A.; Molotch, Noah P.",Sensitivity of soil water availability to changing snowmelt timing in the western US,GEOPHYSICAL RESEARCH LETTERS,"The ecohydrological effects of changing snowmelt are strongly mediated by soil moisture. We utilize 259 Snow Telemetry stations across the western U.S. to address two questions: (1) how do relationships between peak soil moisture (PSM) timing and the day of snow disappearance (DSD) vary across ecoregions and (2) what is the regional sensitivity of PSM timing to earlier DSD associated with warming and drying scenarios? All western U.S. ecoregions showed significant relationships between the timing of PSM and DSD. Changes in the timing of PSM based on warming predicted for the middle and end of the 21st century ranged from 1 to 9days and from 6 to 17days among ecoregions, respectively. The maritime ecoregions PSM timing were 2-3 times more sensitive to warming and drying versus the interior mountain ecoregions. This work suggests that soil hydrology modifies the effects of earlier snowmelt on regional streamflow response and vegetation water stress.",2015,Geology,Article,soil moisture; snow; snowmelt; climate change; western US; water stress,web_of_science,Yes,,,,,,
241,NA,"Kostadinov, Tihomir Sabinov; Lookingbill, Todd R.",Snow cover variability in a forest ecotone of the Oregon Cascades via MODIS Terra products,REMOTE SENSING OF ENVIRONMENT,"Snow cover pattern and persistence have important implications for planetary energy balance, climate sensitivity to forcings, and vegetation structure, function, and composition. Variability in snow cover within mountainous regions of the Pacific Northwest, USA is attributable to a combination of anthropogenic climate change and climate oscillations. However, snow covered areas can be heterogeneous and patchy, requiring more detailed mapping of snow trends to understand their potential influences on montane forests. We used standard daily MODIS snow products (MOD10A1.5) to investigate the 15-year record (2000-2014) of snow cover in the predominant forest ecotone of the Oregon Western Cascades. We modeled the ecotone using field data from the H.J. Andrews Experimental Forest, and only considered forested MODIS Terra pixels located within the mapped ecotone of a five-county region. Three snow cover metrics were developed using both binary and fractional snow cover data: mean ecotone snow cover percent, number of snow covered days during the melt season, and day of snow disappearance. Snow cover and depletion dates exhibited large interannual variability and no significant linear trends. This variability is likely influenced by the preceding wintertime states of the Pacific Decadal Oscillation (PDO) and the El Nino/Southem Oscillation (ENSO), which tend to covary. We improve and generalize existing methods for power analysis of trend estimation and quantify the number of uninterrupted observations of the snow metrics that would be needed to distinguish trends of different magnitudes from noise variance, taking possible autocorrelation into account. Sensitivity analyses of the results to some of our heuristic choices are conducted, and challenges associated with optical remote sensing of snow in a dense montane forest are discussed. (C) 2015 The Authors. Published by Elsevier Inc.",NA,NA,Article,Snowmelt metrics; Depletion curves; Western hemlock-true fir ecotone; Generalized least squares regression; Trend power analysis; PDO/ENSO; Pacific Northwest,web_of_science,Yes,,,,,,
254,10.1016/j.ecolind.2015.01.029,"Root, Heather T.; Geiser, Linda H.; Jovan, Sarah; Neitlich, Peter","Epiphytic macrolichen indication of air quality and climate in interior forested mountains of the Pacific Northwest, USA",ECOLOGICAL INDICATORS,"Biomonitoring can provide cost-effective and practical information about the distribution of nitrogen (N) deposition, particularly in regions with complex topography and sparse instrumented monitoring sites. Because of their unique biology, lichens are very sensitive bioindicators of air quality. Lichens lack a cuticle to control absorption or leaching of nutrients and they dynamically concentrate nutrients roughly in proportion to the abundance in the atmosphere. As N deposition increases, nitrogen-loving eutrophic lichens become dominant over oligotrophic lichens that thrive in nutrient-poor habitats. We capitalize on these characteristics to develop two lichen-based indicators of air-borne and depositional N for interior forested mountain ecosystems of the Pacific Northwest and calibrate them with N concentration measured in PM2.5 at 12 IMPROVE air quality monitoring sites in the study area. The two lichen indices and peak frequencies of individual species exhibited continuous relationships with inorganic N pollution throughout the range of N in ambient PM2.5, suggesting that the designation of a critical level or critical load is somewhat arbitrary because at any level above background, some species are likely to experience adverse impacts. The concentration of N in PM2.5 near the city of Spokane, Washington was the lowest measured at an instrumented monitoring site near known N pollution sources. This level, 0.37 mu g/m(3)/year, served as a critical level, corresponding to a concentration of 1.02% N in the lichen Letharia vulpina, which is similar to the upper end of background lichen N concentrations measured elsewhere in the western United States. Based on this level, we estimate critical loads to be 1.54 and 2.51 kg/ha/year of through-fall dissolved inorganic N deposition for lichen communities and lichen N concentration, respectively. We map estimated fine-particulate (PM2.5) N in ambient air based on lichen community and lichen N concentration indices to identify hotspots in the region. We also develop and map an independent lichen community-based bioclimatic index, which is strongly related to gradients in moisture availability and temperature variability. Lichen communities in the driest climates were more eutrophic than those in wetter climates at the same levels of N air pollution. Published by Elsevier Ltd.",2015,Biodiversity & Conservation; Environmental Sciences & Ecology,Article,Air quality; Bioindicators; Climate change; Critical level; Lichen community; N deposition,web_of_science,Yes,,,,,,
274,10.1093/jmammal/gyv039,"Zielinski, William J.; Schlexer, Fredrick V.; Dunk, Jeffrey R.; Lau, Matthew J.; Graham, James J.",A range-wide occupancy estimate and habitat model for the endangered Point Arena mountain beaver (Aplodontia rufa nigra),JOURNAL OF MAMMALOGY,"The mountain beaver (Aplodontia rufa) is notably the most primitive North American rodent with a restricted distribution in the Pacific Northwest based on its physiological limits to heat stress and water needs. The Point Arena subspecies (A. r. nigra) is federally listed as endangered and is 1 of 2 subspecies that have extremely small and disjunct distributions, putting the taxon at risk from habitat loss and warming global temperatures. We sought to understand their range-wide distribution, to predict the environmental features that best describe their occurrence, and to establish a foundation for monitoring their distribution. We randomly sampled the occurrence of Point Arena mountain beavers (PAMB) from the portion of their geographic range that was accessible (public lands plus private lands where permission was granted). We surveyed 127, 25-ha sample units for their distinctive burrows and estimated the probability of detecting burrows, if they were present, at >90% per visit. Using this information, we estimated occupancy across the accessible portion of the range to be 26.2%. Range-wide estimates of occupancy, combined with strategically selected locations where abundance and survival can be estimated noninvasively, may comprise a realistic monitoring program for this taxon. We also used the detection and nondetection locations to develop a habitat suitability model by relating these locations to remotely sensed predictors. We evaluated 53 a priori candidate habitat suitability models and the best-fitting model included gentle slopes, low terrain roughness indices, and the high density of rivers and streams. Selecting the probability value that best separated the sample units into suitable and nonsuitable habitat, we estimated a total of 70.5 km(2) of suitable habit, or approximately 40.4% of the original geographic range. New detections significantly expanded the known geographic range, moderating concerns about habitat loss, including that predicted by climate change. A substantial number of suitable areas were predicted to occur outside the current range. The identification of high suitability areas allows management agencies to prioritize areas for PAMB conservation planning, evaluate human impacts on habitat, and evaluate how a changing climate may affect distribution.",2015,Zoology,Article,Aplodontia; California; habitat; modeling; mountain beaver; occupancy; Point Arena,web_of_science,Yes,,,,,,
451,NA,"Bell, David M.; Bradford, John B.; Lauenroth, William K.",Mountain landscapes offer few opportunities for high-elevation tree species migration,GLOBAL CHANGE BIOLOGY,"Climate change is anticipated to alter plant species distributions. Regional context, notably the spatial complexity of climatic gradients, may influence species migration potential. While high-elevation species may benefit from steep climate gradients in mountain regions, their persistence may be threatened by limited suitable habitat as land area decreases with elevation. To untangle these apparently contradictory predictions for mountainous regions, we evaluated the climatic suitability of four coniferous forest tree species of the western United States based on species distribution modeling (SDM) and examined changes in climatically suitable areas under predicted climate change. We used forest structural information relating to tree species dominance, productivity, and demography from an extensive forest inventory system to assess the strength of inferences made with a SDM approach. We found that tree species dominance, productivity, and recruitment were highest where climatic suitability (i.e., probability of species occurrence under certain climate conditions) was high, supporting the use of predicted climatic suitability in examining species risk to climate change. By predicting changes in climatic suitability over the next century, we found that climatic suitability will likely decline, both in areas currently occupied by each tree species and in nearby unoccupied areas to which species might migrate in the future. These trends were most dramatic for high elevation species. Climatic changes predicted over the next century will dramatically reduce climatically suitable areas for high-elevation tree species while a lower elevation species, Pinus ponderosa, will be well positioned to shift upslope across the region. Reductions in suitable area for high-elevation species imply that even unlimited migration would be insufficient to offset predicted habitat loss, underscoring the vulnerability of these high-elevation species to climatic changes.",NA,NA,Article,upslope migration; climate change; demography; productivity; tree species; suitability; dominance; forest inventory and analysis,web_of_science,Yes,,,,,,
